	Date	Time	Tweet	Picture	Longitude	Lattitude
1486	9.12.2023	11:50:19	"""Je m’empresse d’envoyer à Monsieur et Madame Laya le colume de mes „Pensées“ dont l’édition "" à Laya, 1829-04-06 (https://constance-de-salm.de/archiv/#/document/9340)"		2.3488	48.85341
1487	9.12.2023	07:02:38	"""Je suis arrivée ici, il y a cinq jours, cher frère; j’ai écrit à l’instant à ta fille "" à Théis, 1829-03-12 (https://constance-de-salm.de/archiv/#/document/9321)"		2.3488	48.85341
1488	10.12.2023	18:23:17	"""Je trouve l’article parfaitement bien rédigé. "" à Audiffret, 1829-03-27 (https://constance-de-salm.de/archiv/#/document/9326)"		2.3488	48.85341
1489	10.12.2023	18:50:34	"""Nous proposons à Monsieur et à Madame Viennet de venir dîner avec nous jeudi prochain, pour nous dédommager "" à Viennet, nan (https://constance-de-salm.de/archiv/#/document/9357)"		2.3488	48.85341
1490	11.12.2023	11:58:32	"""J’ai entendu parler avec éloge, Monsieur, de l’ouvrage que vous publiez; je serai charmée de l’avoir, et vous prie de me mettre au nombre de vos souscripteurs. "" à Gosse, 1829-04-20 (https://constance-de-salm.de/archiv/#/document/9352)"		2.3488	48.85341
1491	11.12.2023	12:41:55	"""Plusieurs de mes amis m’ont parlé de votre ouvrage, Monsieur, je serais charmée "" à Gosse, 1829-03-10 (https://constance-de-salm.de/archiv/#/document/9319)"		2.3488	48.85341
1492	12.12.2023	19:50:09	"""Madame la Princesse de Salm engage Monsieur Boucharlat à venir dîner chez elle mercredi 15. "" à Boucharlat, 1829-04-13 (https://constance-de-salm.de/archiv/#/document/9345)"		2.3488	48.85341
1493	12.12.2023	09:46:05	"""Sire, j’ai l’honneur d’adresser à Votre Majesté un petit volume de Pensées que je viens de faire imprimer à Aix-la-Chapelle "" à Friedrich Wilhelm III., 1829-02-27 (https://constance-de-salm.de/archiv/#/document/9314)"		6.08342	50.77664
1494	13.12.2023	08:13:30	"""Mon mari (je devais le battre) / M’abandonne aujourd’hui pour le Duc d‘Orléans; / Par la douleur sans me laisser… "" à Ladoucette, 1829-04-01 (https://constance-de-salm.de/archiv/#/document/9333)"		2.3488	48.85341
1495	13.12.2023	19:15:02	"""Un petit séjour que j’ai fait à Aix-la-Chapelle, Monsieur, m’a fait recevoir beaucoup plus tard "" à Asfeld, 1829-07-16 (https://constance-de-salm.de/archiv/#/document/9403)"		6.5	51.1
1496	14.12.2023	18:01:00	"""Je me reprochais depuis quelque temps, Monsieur le baron, de n’avoir pas encore répondu "" à Ladoucette, 1829-06-20 (https://constance-de-salm.de/archiv/#/document/9395)"		6.5	51.1
1497	14.12.2023	11:09:24	"""Me voilà à Aix, Monsieur, après 4 jours de voyage le plus fatiguant que j’ai jamais fait. "" à Jullien de Paris, 1829-05-26 (https://constance-de-salm.de/archiv/#/document/9388)"		6.08342	50.77664
1498	15.12.2023	17:14:12	"""Je vous ai écrit il y a plusieurs mois à mon arrivée ici, mon cher voisin. "" à Maison, 1829-05-06 (https://constance-de-salm.de/archiv/#/document/9376)"		2.3488	48.85341
1499	15.12.2023	09:31:01	"""Nous nous perdons tout à fait de vue, Madame et ancienne amie, et il est si peu dans mon caractère "" à Salis, 1829-05-05 (https://constance-de-salm.de/archiv/#/document/9371)"		2.3488	48.85341
1500	16.12.2023	13:15:15	"""J’ai l’honneur de vous adresser le „Journal des dames“ où l’on parle"" à Ladoucette, 1829-05-12 (https://constance-de-salm.de/archiv/#/document/9383)"		2.3488	48.85341
1501	16.12.2023	07:02:30	"""Je reçois votre lettre, Monsieur le baron, et je me hâte de vous répondre et de vous remercier "" à Ladoucette, 1829-08-30 (https://constance-de-salm.de/archiv/#/document/9458)"		6.5	51.1
1502	17.12.2023	19:44:51	"""J’ai reçu votre lettre il y a déjà quelque temps, Madame, et je n’aurais pas tant tardé à y répondre, si le lendemain du jour"" à Montigny, 1829-09-10 (https://constance-de-salm.de/archiv/#/document/9460)"		6.5	51.1
1503	17.12.2023	14:00:18	"""Je reçois ici, Monsieur, votre numéro 7, et je m’empresse de vous l’écrire, et de vous rassurer sur votre numéro 6 "" à Jullien de Paris, 1829-10-26 (https://constance-de-salm.de/archiv/#/document/9465)"		6.08342	50.77664
1504	18.12.2023	12:13:38	"""J’ai reçu votre lettre, Madame, elle m’a fait le plus grand plaisir, et je ne veux pas tarder davantage "" à Waldor, 1829-08-06 (https://constance-de-salm.de/archiv/#/document/9446)"		6.5	51.1
1505	18.12.2023	13:05:47	"""Voilà bien longtemps, Monsieur et Madame, que je projette de vous écrire; "" à Ponce, 1829-07-27 (https://constance-de-salm.de/archiv/#/document/9439)"		6.5	51.1
1506	19.12.2023	13:51:02	"""Depuis que j’ai reçu votre dernière lettre, Monsieur, nous avons eu le chagrin de perdre Monsieur de Vrignel "" à Pailliet, 1829-07-29 (https://constance-de-salm.de/archiv/#/document/9441)"		6.5	51.1
1507	19.12.2023	07:05:40	"""C’est avec une véritable douleur, Monsieur, que j’ai appris par votre lettre le malheur "" à N.N., 1829-07-18 (https://constance-de-salm.de/archiv/#/document/9434)"		6.5	51.1
1508	20.12.2023	14:05:39	"""Il y a déjà quelque temps, Monsieur, que j’ai reçu votre lettre qui s’est croisée avec celle "" à Depping, 1831-11-02 (https://constance-de-salm.de/archiv/#/document/9511)"		6.08342	50.77664
1509	20.12.2023	18:32:20	"""J’ai reçu votre nouveau billet, Monsieur, et quoique vous m’engagiez à n’y point répondre, il m’est impossible "" à Villenave, 1830-02-07 (https://constance-de-salm.de/archiv/#/document/9489)"		2.3488	48.85341
1510	21.12.2023	19:45:10	"""Je reçois votre lettre, Monsieur, au moment où je me dispose à partir pour Paris "" à Méchin, 1832-11-03 (https://constance-de-salm.de/archiv/#/document/9516)"		6.5	51.1
1511	21.12.2023	20:31:56	"""J’ai été tellement accablée par une foule d’occupations et d’affaires de tout genre "" à Pailliet, 1830-03-18 (https://constance-de-salm.de/archiv/#/document/9496)"		2.3488	48.85341
1512	22.12.2023	20:42:18	"""Je veux, Monsieur, vous écrire un mot pour vous dire, moi-même, que je suis arrivée en assez bonne santé "" à Boucharlat, 1831-08-23 (https://constance-de-salm.de/archiv/#/document/9509)"		2.3488	48.85341
1513	22.12.2023	08:23:28	"""J’ai reçu vos deux lettres, Monsieur, je les ai lues avec le plus vif intérêt, et je vous aurais répondu "" à Boucharlat, 1829-12-05 (https://constance-de-salm.de/archiv/#/document/9472)"		6.08342	50.77664
1514	23.12.2023	12:42:37	"""Voilà six exemplaires pour la Pandore, le Journal des dames et celui des artistes. "" à Ladoucette, nan (https://constance-de-salm.de/archiv/#/document/9504)"		2.3488	48.85341
1515	23.12.2023	07:42:13	"""C’est avec beaucoup de plaisir, ma chère amie, que j’ai reçu et lu votre lettre. "" à Naigeon, 1835-01-29 (https://constance-de-salm.de/archiv/#/document/9561)"		6.08342	50.77664
1516	24.12.2023	16:24:46	"""Depuis longtemps, je songe à vous écrire, / Et cependant, je ne vous écris pas. / Ce doux transport poétique délire, / Qui m’a toujours soumise à son empire; "" à Sanson de Pongerville, 1834-10-13 (https://constance-de-salm.de/archiv/#/document/9566)"		6.5	51.1
1517	24.12.2023	08:00:51	"""Monsieur Drais m’a écrit, Monsieur et ancien ami, qu’il vous avait vu, et que vous vous plaigniez de mon silence. "" à Duval, 1834-12-27 (https://constance-de-salm.de/archiv/#/document/9554)"		6.5	51.1
1518	25.12.2023	07:41:00	"""Après avoir vu vos chers enfants, ma bien chère voisine et amie, j’éprouve le besoin de jaser avec vous, et d’autant plus "" à Hompesch, 1835-02-22 (https://constance-de-salm.de/archiv/#/document/9573)"		6.08342	50.77664
1519	25.12.2023	15:55:02	"""Quoique je vous aie dit hier, Monsieur, combien j’étais sensible à l’accueil que l’Athénée a fait "" à Delestre-Poirson, 1833-06-29 (https://constance-de-salm.de/archiv/#/document/9528)"		2.3488	48.85341
1520	26.12.2023	13:41:56	"""Je veux pendant que je suis encore ici, Monsieur, vous dire que j’ai lu votre notion historique "" à Berville, 1833-07-10 (https://constance-de-salm.de/archiv/#/document/9530)"		2.3488	48.85341
1521	26.12.2023	09:07:07	"""J’écris encore aujourd’hui, Monsieur, à Monsieur Drais, et je veux profiter de cette occasion pour ajouter "" à Boucharlat, 1834-01-12 (https://constance-de-salm.de/archiv/#/document/9547)"		6.08342	50.77664
1522	27.12.2023	20:32:50	"""Je pars après demain pour Aix, Monsieur le baron; je suis accablée d’embarras de départ "" à Ladoucette, 1835-01-09 (https://constance-de-salm.de/archiv/#/document/9559)"		6.5	51.1
1523	27.12.2023	14:08:47	"""Je fais mettre à la poste aujourd’hui, Monsieur le baron, le numéro du Constitutionnel et celui du Messager "" à Stassart, 1833-09-02 (https://constance-de-salm.de/archiv/#/document/9542)"		6.5	51.1
1524	28.12.2023	18:14:28	"""Je reçois à l’instant même, Monsieur, votre lettre datée du 9 janvier "" à Pailliet, 1829-02-04 (https://constance-de-salm.de/archiv/#/document/9535)"		6.08342	50.77664
1525	28.12.2023	14:38:26	"""Voilà enfin mes „Souvenirs“ que je me suis décidée à publier avant mon Épître politique. "" à Sanson de Pongerville, 1833-05-31 (https://constance-de-salm.de/archiv/#/document/9523)"		2.3488	48.85341
1526	29.12.2023	12:02:47	"""C’est enfin moi, Monsieur, qui veux dicter quelques mots pour vous, et pour soulager mon cœur "" à Drais, 1835-03-17 (https://constance-de-salm.de/archiv/#/document/9585)"		6.08342	50.77664
1527	29.12.2023	08:00:37	"""Monsieur Drais m’a écrit, Monsieur, qu’il vous avait rencontré, et que vous étiez étonné et alarmé de mon long silence. "" à Audiffret, 1835-07-24 (https://constance-de-salm.de/archiv/#/document/9629)"		6.5	51.1
1528	30.12.2023	07:41:55	"""J’apprends à l’instant par une lettre de Monsieur Drais, Madame et amie, qu’il vient de recevoir pour nous le billet de faire part "" à Laya, 1835-07-28 (https://constance-de-salm.de/archiv/#/document/9631)"		6.5	51.1
1529	30.12.2023	12:25:32	"""J’ai reçu ces jours-ci votre seconde lettre, ma chère amie, l’affection si sincère que vous me témoignez "" à Vanhove, 1835-04-25 (https://constance-de-salm.de/archiv/#/document/9597)"		6.5	51.1
1530	31.12.2023	07:50:04	"""Depuis que j’ai reçu votre dernière lettre, Monsieur, je me propose chaque jour de vous écrire; "" à Villenave, 1835-05-08 (https://constance-de-salm.de/archiv/#/document/9600)"		6.5	51.1
1531	31.12.2023	07:29:32	"""Depuis trois mois, mon ancienne amie, j’ai été tellement accablée par la douleur, les regrets, les tristes souvenirs "" à Salis, 1835-06-16 (https://constance-de-salm.de/archiv/#/document/9612)"		6.5	51.1
1532	1.1.2024	20:32:48	"""J’ai reçu, il y a quelques jours, cher frère, la petite lettre où tu me parles enfin de la maladie de Constant. "" à Théis, 1835-03-05 (https://constance-de-salm.de/archiv/#/document/9578)"		6.08342	50.77664
1533	1.1.2024	11:35:36	"""J’ai reçu il y a peu de jours votre lettre, mon très cher Général; et, quoique je sois encore plus accablée et souffrante "" à Saint-Mars, 1835-06-23 (https://constance-de-salm.de/archiv/#/document/9617)"		6.5	51.1
1534	2.1.2024	16:43:21	"""Je ne sais, Monsieur, ce que vous aurez pensé de mon long silence; je me le suis reproché bien souvent"" à Berville, 1835-07-05 (https://constance-de-salm.de/archiv/#/document/9624)"		6.5	51.1
1535	2.1.2024	07:37:09	"""La perte irréparable que j’ai faite m’a tellement désolée, ma chère amie, que depuis deux mois il m’a été impossible de vous écrire "" à Naigeon, 1835-05-27 (https://constance-de-salm.de/archiv/#/document/9605)"		6.5	51.1
1536	3.1.2024	11:51:06	"""Au moment où j’ai quitté Aix, il y a 4 jours, ma bien chère amie, on m’a assurée que votre santé commençait à se rétablir; "" à Hompesch, 1835-04-06 (https://constance-de-salm.de/archiv/#/document/9592)"		6.5	51.1
1537	3.1.2024	20:37:51	"""Il y a déjà quelque temps que j’ai reçu ta lettre, mon cher Alexandre; "" à Francq, 1835-09-06 (https://constance-de-salm.de/archiv/#/document/9643)"		6.5	51.1
1538	4.1.2024	18:38:41	"""Depuis bien longtemps, Monsieur le baron, je me propose de répondre aux deux bonnes lettres que j’ai reçues de vous;"" à Ladoucette, 1835-10-10 (https://constance-de-salm.de/archiv/#/document/9648)"		6.5	51.1
1539	4.1.2024	10:02:57	"""Je vous écris bien rarement, Monsieur, je ne sais moi-même comment cela se fait. "" à Jullien de Paris, 1835-08-20 (https://constance-de-salm.de/archiv/#/document/9636)"		6.5	51.1
1540	5.1.2024	11:03:24	"""J’ai reçu votre bonne lettre, ma chère amie, et je m’empresse de vous répondre et de vous prier de féliciter en mon nom et en celui du Prince "" à Naigeon, 1835-10-19 (https://constance-de-salm.de/archiv/#/document/9655)"		6.5	51.1
1541	5.1.2024	07:07:25	"""J’ai reçu, Monsieur, la lettre dans laquelle vous me témoignez le désir de faire insérer quelques articles sur mes ouvrages dans des journaux littéraires de l’Allemagne;"" à Rittinghausen, 1835-10-14 (https://constance-de-salm.de/archiv/#/document/9650)"		6.5	51.1
1542	6.1.2024	18:26:48	"""J’apprends par Monsieur Berville, Monsieur, qu’il se propose de faire insérer dans la „France littéraire“ une Épître sur la rime qu’il m’a adressée. "" à Malo, 1835-12-21 (https://constance-de-salm.de/archiv/#/document/9674)"		2.3488	48.85341
1543	6.1.2024	07:07:06	"""Je ne sais, Madame, de quelles expressions me servir pour m’excuser de n’avoir pas encore répondu à la lettre "" à Thurot, 1835-11-02 (https://constance-de-salm.de/archiv/#/document/9662)"		6.5	51.1
1544	7.1.2024	15:42:00	"""J’apprends, Monsieur, avec une extrême satisfaction que vous avez bien voulu vous charger de ma notice "" à Sanson de Pongerville, 1835-11-22 (https://constance-de-salm.de/archiv/#/document/9667)"		2.3488	48.85341
1545	7.1.2024	14:19:18	"""Je crois devoir, Monsieur, vous engager de nouveau à venir "" à Berville, 1835-12-25 (https://constance-de-salm.de/archiv/#/document/9679)"		2.3488	48.85341
1546	8.1.2024	08:11:31	"""Mes notes et mes copies sont prêtes, Monsieur, mais au moment de vous les envoyer je m’aperçois "" à Sanson de Pongerville, 1836-01-27 (https://constance-de-salm.de/archiv/#/document/9698)"		2.3488	48.85341
1547	8.1.2024	19:35:43	"""Je viens de répondre à Monsieur de Montferrant, Monsieur; je lui ai dit, comme nous en étions convenus "" à Sanson de Pongerville, 1836-02-14 (https://constance-de-salm.de/archiv/#/document/9701)"		2.3488	48.85341
1548	9.1.2024	08:27:00	"""Depuis que je suis ici, ma bien chère voisine et amie, j’ai projeté vingt fois de vous écrire; "" à Hompesch, 1836-01-05 (https://constance-de-salm.de/archiv/#/document/9686)"		2.3488	48.85341
1549	9.1.2024	13:53:55	"""Monsieur Amaury Duval a dû vous dire, Monsieur, que je devais vous voir "" à Guyet, 1836-03-10 (https://constance-de-salm.de/archiv/#/document/9720)"		2.3488	48.85341
1550	10.1.2024	13:18:52	"""Madame de Châlot que j’ai vue hier, mon cher Docteur, m’a appris que la personne "" à Alibert, 1836-03-23 (https://constance-de-salm.de/archiv/#/document/9725)"		2.3488	48.85341
1551	10.1.2024	17:49:12	"""Madame de Berr m’avait fait espérer, mon cher Docteur et ami, que vous viendriez me voir"" à Alibert, 1836-02-22 (https://constance-de-salm.de/archiv/#/document/9713)"		2.3488	48.85341
1552	11.1.2024	11:57:44	"""Je veux vous dire, Monsieur, qu’ayant pensé tout à coup qu’il n’y a que quelques années "" à Sanson de Pongerville, 1836-01-24 (https://constance-de-salm.de/archiv/#/document/9693)"		2.3488	48.85341
1553	11.1.2024	18:32:03	"""Je veux ajouter un mot, ce matin, Monsieur, à quelques nouvelles notes que j’ai dictées hier au soir "" à Sanson de Pongerville, 1836-02-17 (https://constance-de-salm.de/archiv/#/document/9706)"		2.3488	48.85341
1554	12.1.2024	15:27:20	"""C’est avec beaucoup de satisfaction, Monsieur, que j’accepte la proposition que vous m’avez faite "" à Paillet, 1836-03-09 (https://constance-de-salm.de/archiv/#/document/9718)"		2.3488	48.85341
1555	12.1.2024	08:12:12	"""Mon mari me presse de partir, Madame; je ne puis me résoudre à le laisser seul "" à Waldor, 1836-04-15 (https://constance-de-salm.de/archiv/#/document/9732)"		2.3488	48.85341
1556	13.1.2024	10:38:07	"""Peut-être, Monsieur, savez vous déjà que je suis enfin ici; "" à Boucharlat, 1836-06-23 (https://constance-de-salm.de/archiv/#/document/9775)"		6.5	51.1
1557	13.1.2024	19:08:09	"""Je suis accablée, Madame, de soins, d’embarras, d’occupations de tous genres; "" à Waldor, 1836-05-24 (https://constance-de-salm.de/archiv/#/document/9749)"		2.3488	48.85341
1558	14.1.2024	10:46:18	"""Voici, Monsieur, les quatre petits volumes, mais voulez-vous bien rendre les autres à Monsieur Drais. "" à Villenave, 1836-05-24 (https://constance-de-salm.de/archiv/#/document/9751)"		2.3488	48.85341
1559	14.1.2024	18:09:30	"""Il me semble, mon cher voisin de Paris, que je dois vous apprendre que je suis arrivée ici "" à Ladoucette, 1836-06-10 (https://constance-de-salm.de/archiv/#/document/9756)"		6.5	51.1
1560	15.1.2024	13:16:19	"""Je suis si occupée, si remplie de mes affaires littéraires et de mon départ "" à Montémont, 1836-05-19 (https://constance-de-salm.de/archiv/#/document/9744)"		2.3488	48.85341
1561	15.1.2024	14:18:35	"""J’ai reçu votre bonne lettre, ma bien chère voisine, et je vous aurais répondu à l’instant"" à Hompesch, nan (https://constance-de-salm.de/archiv/#/document/9814)"		6.08342	50.77664
1562	16.1.2024	18:54:04	"""Nous nous sommes bien peu vues cet hiver, Mademoiselle; "" à Sobry, 1836-07-14 (https://constance-de-salm.de/archiv/#/document/9821)"		6.5	51.1
1563	16.1.2024	07:24:11	"""Me voilà à la campagne, Monsieur, et sans avoir pu trouver le moment de vous écrire de Paris "" à Pailliet, 1836-06-28 (https://constance-de-salm.de/archiv/#/document/9807)"		6.5	51.1
1564	17.1.2024	10:50:57	"""Je reçois votre lettre, ma chère amie, et quoique je sois fort occupée dans ce moment, je veux pourtant "" à Leroy de Bacre, 1836-08-15 (https://constance-de-salm.de/archiv/#/document/9833)"		6.5	51.1
1565	17.1.2024	14:53:02	"""Monsieur Drais m’a écrit qu’il vous avait vu, Monsieur et Madame; "" à Mirault, 1836-06-25 (https://constance-de-salm.de/archiv/#/document/9802)"		6.5	51.1
1566	18.1.2024	11:45:57	"""Je suis à la campagne depuis quelque temps, Monsieur, j’aurais été charmé de vous voir encore "" à Tissot, 1836-07-12 (https://constance-de-salm.de/archiv/#/document/9819)"		6.5	51.1
1567	18.1.2024	13:34:11	"""Je reçois votre lettre, ma chère amie, et je veux y répondre à l’instant pour ne pas vous laisser plus longtemps "" à Vanhove, 1836-09-02 (https://constance-de-salm.de/archiv/#/document/9838)"		6.5	51.1
1568	19.1.2024	20:02:51	"""Je reçois, Monsieur, votre seconde lettre, et je me hâte d’y répondre. "" à Châtelain, 1836-09-09 (https://constance-de-salm.de/archiv/#/document/9840)"		6.5	51.1
1569	19.1.2024	14:07:02	"""Je ne sais où vous êtes dans ce moment, Monsieur le baron; "" à Ladoucette, nan (https://constance-de-salm.de/archiv/#/document/9864)"		6.5	51.1
1570	20.1.2024	20:56:35	"""Il y a longtemps, Madame, que je me propose de vous écrire; "" à Maleszewski, 1836-09-18 (https://constance-de-salm.de/archiv/#/document/9845)"		6.5	51.1
1571	20.1.2024	10:07:23	"""C’est avec beaucoup de plaisir, Monsieur le colonel, que j’ai appris par la lettre que j’ai reçue de vous "" à Schepeler, 1836-10-05 (https://constance-de-salm.de/archiv/#/document/9852)"		6.5	51.1
1572	21.1.2024	16:00:57	"""Je ne puis vous dire, Monsieur, combien de fois je me suis proposé de vous écrire "" à Mathon de Fogères, 1836-10-26 (https://constance-de-salm.de/archiv/#/document/9857)"		6.5	51.1
1573	21.1.2024	08:08:11	"""Il y a déjà quelque temps que j’ai reçu votre lettre, Monsieur, et je me reprocherais "" à Depping, 1840-11-16 (https://constance-de-salm.de/archiv/#/document/10028)"		6.5	51.1
1574	22.1.2024	12:20:08	"""Voici, Monsieur, une note que j'ai rédigée"" à Evelt, 1828-09-12 (https://constance-de-salm.de/archiv/#/document/10143)"		6.5	51.1
1575	22.1.2024	19:19:23	"""J'ai reçu votre seconde lettre, Madame et chère amie,  "" à Salis, 1824-03-02 (https://constance-de-salm.de/archiv/#/document/10340)"		2.3488	48.85341
1576	23.1.2024	19:10:56	"""Vous êtes une des premières à qui je veuille écrire d'ici, "" à Salis, 1823-05-27 (https://constance-de-salm.de/archiv/#/document/10338)"		6.5	51.1
1577	23.1.2024	08:36:29	"""Je ne veux plus vous voir, vous lire, vous entendre; / Je vous trouve maussade, injuste, ingrat, jaloux. / Je parierais que votre cœur … "" à Duval, 1827-12-15 (https://constance-de-salm.de/archiv/#/document/10321)"		4.34878	50.85045
1578	24.1.2024	20:41:50	"""Vous vous rappelez sans doute, Monsieur, que je me proposais de charger Monsieur Masselin, gérant de la tutelle de mes enfants "" à Pailliet, 1828-10-06 (https://constance-de-salm.de/archiv/#/document/10326)"		6.5	51.1
1579	24.1.2024	12:58:39	"""Je ne doute pas, Madame, de la sincérité des sentiments que vous me faites l’amitié de m’exprimer "" à Salis, 1821-01-10 (https://constance-de-salm.de/archiv/#/document/10333)"			
1580	25.1.2024	10:11:43	"""Je n’ai jamais refusé des conseils à ceux qui m’ont crue capable "" à Salis, 1798-03-03 (https://constance-de-salm.de/archiv/#/document/10390)"			
1581	25.1.2024	11:17:40	"""Je reçois ici votre excellente lettre, Madame et bien chère amie; j'en suis vivement touchée, et je me reprocherais de ne pas vous répondre à l'instant."" à Salis, 1832-04-17 (https://constance-de-salm.de/archiv/#/document/10352)"		6.08342	50.77664
1582	26.1.2024	16:17:44	"""Je reçois votre lettre, ma chère amie, et je veux y répondre à l’instant pour ne pas vous laisser plus longtemps "" à Vanhove, 1836-09-02 (https://constance-de-salm.de/archiv/#/document/10364)"		6.5	51.1
1583	26.1.2024	18:27:21	"""Je ne sais que vous dire, ma bien sincère amie, pour excuser mon long silence."" à Salis, 1838-12-26 (https://constance-de-salm.de/archiv/#/document/10371)"			
1584	27.1.2024	08:09:55	"""Depuis près d’un mois, mon ancienne amie, je me propose de vous écrire, sans en avoir eu encore le courage. "" à Salis, 1835-03-30 (https://constance-de-salm.de/archiv/#/document/10357)"		6.08342	50.77664
1585	27.1.2024	19:18:51	"""Monsieur Drais me remet votre lettre, ma bien chère amie, je ne perds pas un moment pour vous dire"" à Salis, 1838-04-24 (https://constance-de-salm.de/archiv/#/document/10369)"			
1586	28.1.2024	11:07:30	"""J’ai reçu une aimable lettre de vous il y a quelque temps, ma chère amie; "" à Salis, 1804-02-12 (https://constance-de-salm.de/archiv/#/document/10434)"			
1587	28.1.2024	16:32:10	"""Il y a bien longtemps, Mademoiselle, que je ne vous ai écrit; "" à Salis, 1798-08-28 (https://constance-de-salm.de/archiv/#/document/10395)"			
1588	29.1.2024	13:48:52	"""Le diable, je crois, se mêle de nos affaires, ma chère amie, car mille obstacles "" à Salis, 1800-07-14 (https://constance-de-salm.de/archiv/#/document/10422)"			
1589	29.1.2024	18:18:40	"""En vérité, Monsieur, je ne sais ce que je dois vous dire pour excuser mon long silence, tant j’en suis confuse. "" à Gohier, 1827-11-08 (https://constance-de-salm.de/archiv/#/document/10460)"		6.08342	50.77664
1590	30.1.2024	12:23:16	"""Il y a quelques jours que j’ai reçu votre excellente lettre, mon ancienne amie, je l’ai lue "" à Salis, 1837-11-29 (https://constance-de-salm.de/archiv/#/document/10441)"		6.5	51.1
1591	30.1.2024	07:03:02	"""Je suis ici depuis 3 semaines, Madame et ancienne amie, et si souffrante que je n’ai pu encore "" à Salis, 1842-08-28 (https://constance-de-salm.de/archiv/#/document/10446)"		6.5	51.1
1592	31.1.2024	07:01:38	"""Je n'ai pas en vérité osé attendre la chère Louise, Monsieur, hier ni avant-hier."" à Prous, 1816-05-08 (https://constance-de-salm.de/archiv/#/document/10600)"			
1593	31.1.2024	14:40:45	"""Tu seras peut-être étonné de ne pas entendre parler de moi, cher frère, j’attendais toujours "" à Théis, 1825-09-10 (https://constance-de-salm.de/archiv/#/document/10631)"		6.5	51.1
1594	1.2.2024	07:32:31	"""Je reçois à l’instant ta lettre, cher frère, et j’y réponds de suite d’abord parce que je pense qu’il n’y a pas un moment "" à Théis, 1826-01-29 (https://constance-de-salm.de/archiv/#/document/10655)"		2.3488	48.85341
1595	1.2.2024	07:04:07	"""Je reçois ta lettre, cher frère, et je suis bien fâchée de t’en avoir envoyé une hier par Drais "" à Théis, 1825-11-27 (https://constance-de-salm.de/archiv/#/document/10643)"		6.5	51.1
1596	2.2.2024	18:06:32	"""J’ai reçu ta lettre, il y a quelques jours, cher frère; j’ai depuis travaillé "" à Théis, 1825-06-20 (https://constance-de-salm.de/archiv/#/document/10629)"		6.5	51.1
1597	2.2.2024	14:44:32	"""J’ai fait attendre votre messager, Monsieur, pour vous dire moi-même que le comte de Hompesch est ici, "" à Prous, 1816-10-05 (https://constance-de-salm.de/archiv/#/document/10624)"		6.5	51.1
1598	3.2.2024	13:33:31	"""Quoique le vendredi soit un mauvais jour, quoique la pluie soit un mauvais temps, quoique Rubelrath [sic] soit un mauvais village"" à Prous, 1818-05-15 (https://constance-de-salm.de/archiv/#/document/10636)"		6.5	51.1
1599	3.2.2024	19:13:46	"""Je reçois vos livres, et je les remettrai demain en place.  "" à Prous, 1821-02-05 (https://constance-de-salm.de/archiv/#/document/10648)"		6.5	51.1
1600	4.2.2024	08:33:39	"""Je veux joindre ce billet à un paquet que j’envois [sic] à Drais, cher frère, pour te prier "" à Théis, 1826-10-17 (https://constance-de-salm.de/archiv/#/document/10679)"		6.5	51.1
1601	4.2.2024	13:50:40	"""J’ai reçu hier ta lettre, cher frère, et n’étant pas trop bien portante ce qui m’empêche d’écrire "" à Théis, nan (https://constance-de-salm.de/archiv/#/document/10732)"		6.5	51.1
1602	5.2.2024	19:38:51	"""Tu dois être bien étonné, cher frère, de n’avoir pas de mes nouvelles "" à Théis, 1829-02-12 (https://constance-de-salm.de/archiv/#/document/10749)"		6.08342	50.77664
1603	5.2.2024	07:46:42	"""Il y a déjà quelques jours que j’ai reçu ta lettre, cher frère, et j’y aurais répondu à l’instant "" à Théis, 1832-04-02 (https://constance-de-salm.de/archiv/#/document/10814)"		6.08342	50.77664
1604	6.2.2024	12:43:53	"""Cher frère, je pense que tu peux être inquiet de nous dans ce moment de trouble et de guerre "" à Théis, 1830-09-30 (https://constance-de-salm.de/archiv/#/document/10787)"		6.5	51.1
1605	6.2.2024	09:54:12	"""J’ai reçu hier ta lettre, cher frère, et je me hâte d’y répondre un mot que tu recevras encore, j’espère, à Limoges; "" à Théis, 1833-09-15 (https://constance-de-salm.de/archiv/#/document/10838)"		6.5	51.1
1606	7.2.2024	19:49:18	"""J’ai reçu ta lettre, cher frère, et j’y aurais déjà répondu si je n’avais voulu attendre le moment de mon départ "" à Théis, 1833-11-28 (https://constance-de-salm.de/archiv/#/document/10840)"		6.5	51.1
1607	7.2.2024	11:46:19	"""J’ai écrit ces jours-ci à Adolphe, cher frère. "" à Théis, 1832-10-22 (https://constance-de-salm.de/archiv/#/document/10826)"		6.5	51.1
1608	8.2.2024	08:44:04	"""J’ai quitté Paris sans avoir de tes nouvelles, cher frère, je n’en reçois point non plus ici"" à Théis, 1834-08-01 (https://constance-de-salm.de/archiv/#/document/10845)"		6.5	51.1
1609	8.2.2024	17:20:27	"""J'ai reçu votre dernière lettre, mon ancien ami, au moment même où je venais de faire partir celle que vous devez avoir maintenant."" à Duval, 1832-09-21 (https://constance-de-salm.de/archiv/#/document/10821)"		6.5	51.1
1610	9.2.2024	15:13:05	"""Voilà bien longtemps, cher frère, que je projette de t‘écrire; "" à Théis, 1836-05-25 (https://constance-de-salm.de/archiv/#/document/10871)"		2.3488	48.85341
